id,created_at,username,tweet
1586563475643326464,2022-10-30 03:39:44 UTC,kiwmon_p1l,halloween kok cosplay jadi hantu? jadi resesi 2023 dong
1586563205953998848,2022-10-30 03:38:39 UTC,teraskabarcom,"Resesi 2023 dan Inflasi Dunia, Kroasia Pindah Mata Uang Euro  https://t.co/Wcf00wZq5q"
1586555090831228930,2022-10-30 03:06:25 UTC,basyiitth,Jadi gimana cerita resesi 2023 sedangkan tiket event olahraga/konser ratusan ribu-jutaan bisa sold out cepet bhkan dlm itungan menit. Influencer fin.adv yg sudah kaya sejak orok mungkin perlu bikin konten baru lagi.
1586550605975150593,2022-10-30 02:48:35 UTC,sategirl_,"Dimarahin emak, karena kalau masak selalu boros rempah2🥺🥺 katanya harga bawang merah mahal. Ini aja belum resesi 2023."
1586550464002527232,2022-10-30 02:48:01 UTC,dreamcoid,Resesi 2023 yang dipicu kebijakan AS itu berpotensi berdampak terhadap perekonomian Indonesia salah satu terhadap harga komoditas dan energi.  https://t.co/5YTiucBvBW
1586548499923230720,2022-10-30 02:40:13 UTC,monde_serena,"@ameowperson Wkwkwk njajal ganti samean mbak sing golek topik pembicaraan misale ""menurutmu resesi 2023 bakal enek kejadian opo?"" 😭"
1586542982588616704,2022-10-30 02:18:18 UTC,zyanpatra,"Ancaman Resesi 2023, Polri Siap Petakan Potensi Kerawanan dan Kriminal  https://t.co/cnlc2Voy0b"
1586542168331599872,2022-10-30 02:15:04 UTC,jpnncom,"Wakapolri mengatakan polisi selalu siap memelihara keamanan, penegakan hukum, dan melindungi masyarakat, termasuk dari ancaman dampak resesi 2023. #resesi2023  https://t.co/CdamCHUFn5"
1586541030244945920,2022-10-30 02:10:32 UTC,fajariesta,Hari hari deloki brosur kpr karo berita resesi 2023
1586540651004715008,2022-10-30 02:09:02 UTC,997zv,@Sorayaasidae_ Jangan dulu takut nyesel ntar skrng emang lagi sepi dunia per sbtan mungkin karena lagi sibuk rl atau karena 2023 mau resesi  Itu bsa kamu masukan contohnya jika zat menthol di campurkan langsung dengan camphora maka titik didihnya akan turun dan mencair 🫠
1586534780073828352,2022-10-30 01:45:42 UTC,setyobudistudio,2023 bukan menuju resesi tapi menuju kehancuran liverpool
1586534511411462144,2022-10-30 01:44:38 UTC,pitsbulll,"Sepertiny 2023 pertengahan tahun, krisisnya melebihi tahun 2008, jadi yg masi mempunyai saham, mobil dll, lebih baik lipat jadi uang, pas resesi itu terjadi, property dan harga sahan pada jatuh, di situ kita beli🤟"
1586531834342555648,2022-10-30 01:34:00 UTC,rafageo_rafael,"pagi ceriya ceriya ceriya,  saat yang lain berpikir keras 2023 resesi, saya berpikir keras bagaimana cari waktu cuti untuk liburan vacation. #ceritakerjarafa  https://t.co/ZNVmiDffZY"
1586530912237326336,2022-10-30 01:30:20 UTC,dem_f7,Akan terjadi RESESI dan BENCANA BESAR di Th. 2023.  Bertobatlah jangan politk mulu PARA PECUNDANG di NEGERI ini..  Sadar lah
1586529775388327936,2022-10-30 01:25:49 UTC,rioxz3,"Kalo 2023 bakal resesi, apakah bakal ada flashsale lg?"
1586526173143629826,2022-10-30 01:11:30 UTC,kamidipus,"Ancaman Resesi di 2023, Kalangan Menengah ke Bawah Diingatkan Harus Lebih Hati-hati – inews –  https://t.co/Yhb7z1c0ND – #Opsiin  -  https://t.co/iHMU7LD2AK"
1586519508088328192,2022-10-30 00:45:01 UTC,franscrypto7,@anggaandinata Apakah resesi seperti ini akan bull run ? Tahun depan 2023 juga di idikasikan makin dalam resesinya
1586518889390694400,2022-10-30 00:42:33 UTC,rrrahmafrida,"@martbaktelurrrr @worksfess tapi jogja berani juga ya. katanya 2023 resesi, kok berani naikin UMK dua kali lipat 😂😂"
1586518773737086977,2022-10-30 00:42:06 UTC,kotakmi1,"Ancaman Resesi di 2023, Kalangan Menengah ke Bawah Diingatkan Harus Lebih Hati-hati – inews –  https://t.co/HGFqyeA7pq – #Opsiin  https://t.co/jnoXPd1ibH"
1586506561836716033,2022-10-29 23:53:34 UTC,nulesdotco,Berikut beberapa kiat ala Deddy Corbuzier dalam menghadapi ancaman resesi 2023. Baca selengkapnya..  https://t.co/CvlxGYmQcU
1586487864551911424,2022-10-29 22:39:17 UTC,redmarblee,2023 jangan resesi dong mending resepsi aja👍🏻
1586479326400512002,2022-10-29 22:05:21 UTC,anwarip2,"@MrsRachelIn Ngapain cape"" ngurusin taliban, mending urusin indonesia nih masih banyak orang susah n sengsara. Udah mau 2023 resesi dunia."
1586469451653709827,2022-10-29 21:26:07 UTC,leticya_kusuma,Dimana mana dibilang resesi 2023…bener gak si??
1586437504810758144,2022-10-29 19:19:10 UTC,lompyah,"pantes 2023 resiko resesi ekonomi gede bgt, akeh wong gaiso manage ekonomi, akeh penipu &amp; korban penipuan, mafia dari berbagai sektor. tinggal pinter-pinter anda bagaimana bisa survive."
1586436494163857408,2022-10-29 19:15:09 UTC,mikasayurbe,@pngfess ngurusi men 2023 resesi btw
1586406959443456000,2022-10-29 17:17:47 UTC,maru_si_kucing,"The IMF predicts that the Indonesian economy will grow 5% in 2023. But the influencers here nakut-nakutin Indonesia 2023 bakal resesi sampe meminjam diksi ""KIAMAT"" hahaha 😊"
1586403662452047872,2022-10-29 17:04:41 UTC,rickawinatha,"Terbangke, lagi liat liat komen di update  tiket bp. Eh ada yg komen “katanya 2023 resesi” 🤣 bisa gak gak ingetin 🤣🤣🤣😂 impulsif ini impulsiiiiff"
1586400717455364100,2022-10-29 16:52:59 UTC,fauzaz,Katanya 2023 resesi  https://t.co/bNArcVD64j
1586400635247034370,2022-10-29 16:52:39 UTC,fauzaz,Katanya 2023 resesi tapi anggaran habis buat pembatas jalur sepeda yg belum sebulan udah ancur
1586399910127349761,2022-10-29 16:49:47 UTC,fauzaz,Katanya 2023 resesi tapi rakyatnya nongstop pestapora singkro berdendang joyland soundre
1586399876744507392,2022-10-29 16:49:39 UTC,fachriahmad5,"Resesi 2023? Persetan dengan kehidupan boros, nabung kencengin, gaya kurangin~"
1586394646678159361,2022-10-29 16:28:52 UTC,tobelisky,"gue udh hopeless bgt ngelamar kerja kesana kemari blm ada panggilan, kek bingung hrs apa, mnt restu ortu udh berpuluh kali. minta maaf sm tmn dkt krn pernah ada masalah tkutnya itu penghambat gue ga dipanggil2 tp trrnyata sama aja, ekonomi keluarga jg lg down bgt, 2023 resesi😔"
1586393987421990912,2022-10-29 16:26:15 UTC,detik_sulsel,Sandiaga Ungkap 97% Analis Nyatakan Indonesia Tak Kena Resesi di 2023  https://t.co/R8iNB6wHRT
1586393429109788673,2022-10-29 16:24:01 UTC,tauberitamedia,Sandiaga Uno mengungkapkan 97% analis menyatakan Indonesia tidak akan resesi tahun 2023. Dia mengatakan inflasi di Indonesia saat ini masih cukup terkendali.  https://t.co/Q9bm7bygBu
1586392977710395393,2022-10-29 16:22:14 UTC,cilikmentiik,ga bisa tidur karna mikir tekstur upil sampe ke resesi 2023  sungguh pikiranku random syekali 🤧
1586392733203435520,2022-10-29 16:21:16 UTC,sayyidrifai2,Resesi 2023?  Alhamdulillah kiamat 2012 juga gua berhasil selamet dan sekarang masih bisa makan di warteg.  https://t.co/MI9Jt3b8Tw
1586392674621194241,2022-10-29 16:21:02 UTC,tauberitamedia,Sandiaga Uno mengungkapkan 97% analis menyatakan Indonesia tidak akan resesi tahun 2023. Dia mengatakan inflasi di Indonesia saat ini masih cukup terkendali.  https://t.co/Q9bm7bPjDu
1586389882166865920,2022-10-29 16:09:56 UTC,sushitraaashhh,@inicacingma @KimmyPoleng Orang aneh klo ga ovt in resesi 2023
1586388965736607744,2022-10-29 16:06:17 UTC,fidavidi,"[Bacotime versi twitter] Tadi aku baru nonton beberapa video org ngomongin soal resesi 2023,gtuuu.. Sbnrnya udh denger dari dua minggu ke belakang ini, tapi belum tertarik buat nonton waktu itu. Sampe akhirnya tadi jadi liat video org ngomongin resesi, lbh tepatnya raymond chin."
1586383529553731584,2022-10-29 15:44:41 UTC,anang_kur,"@arinlupin sebenernya aku ngomongin temen kantor aku sih rin, tapi yaa gapapa juga kalo kamu merasa hehehe.  pas banget soalnya, abis diceramahin pak CEO kemaren. bahas resesi dan apa yg bakal terjadi di 2023 menurut pak CEO kantor aku.  btw semoga dapet tiketnya ya rin! 🙏"
1586382151419056130,2022-10-29 15:39:13 UTC,priscillalukita,Weekend-weekend kerja menyambut resesi 2023 💥
1586380850156871680,2022-10-29 15:34:02 UTC,bisnis2014,"Hadapi 2023 Jgn Salah Jalan.. #ResesiEkonomi #GadisGadisRemajaJKT48 mungkin akan bertanya apa itu #resesi #JKT48TiktokForYouStage pun demikian, akan berpengaruhkah? Malming atau Malam Minggu ini bagusnya emang gak usah bhs yg kaya beginian sepertinya 😁😄  #TrustInGodInvestInGold  https://t.co/HN57MkjRXs"
1586380680401137666,2022-10-29 15:33:22 UTC,ishaqjanissary,Prediksi Resesi Ekonomi 2023 Dan Penyebabnya   https://t.co/iuSHg5o04w
1586378611275476995,2022-10-29 15:25:09 UTC,justinstarcoach,"@IndiHomeJBN Awas jangan boros2 , 2023 resesi wkwk @IndiHomeJBN"
1586375125997215746,2022-10-29 15:11:18 UTC,danarjatm,Solusi untuk menghadapi resesi pada tahun 2023 #ekonomi #inflation #INFO #EkonomiPulih #TIPS2022   https://t.co/PkQP88uEq9
1586374746496675841,2022-10-29 15:09:47 UTC,ddyaryanto,"@jacobjoesean @CNNIndonesia Harusnya gini ""1200 T semestinya serapan sudah 75%, ini baru 61%. Saya akan realokasi selisih 14% tsb utk Proyek A, B, C...salah kalian sendiri buruk serapannya jd terpaksa kami alihkan ke yg lebih membutuhkan, Desember harus 90%! Kl tidak lgsg utk persiapan resesi 2023"""
1586371454194839554,2022-10-29 14:56:42 UTC,kompasiana,Keuntungan Investasi Logam Mulia Saat Resesi Ekonomi 2023  https://t.co/9zfN0g6gFF
1586371158601236480,2022-10-29 14:55:32 UTC,suaramerdeka,Masyarakat Jangan Salahartikan Isu Ekonomi Gelap Resesi 2023  https://t.co/NxM8uTl6ut
1586367004776181760,2022-10-29 14:39:01 UTC,mellyanobas,Apa yang akan terjadi dg indonesia klo 2023 resesi??? Dan bagaimana nasib diriku? #seriusnanya #resesi #ELONMUSK #IndomieHeroesAwards
1586365908964233216,2022-10-29 14:34:40 UTC,tofunyanct,Kabarnya 2023 resesi dan aku sampe hari ini bukannya nabung tapi malah turut serta membantu perekonomian anak tunggal kaya raya /colek Jung Jamal/
1586362968790290433,2022-10-29 14:22:59 UTC,pnnji,I pikir2 bahkan printing money sebagai kepak sayap kupu2 berujung resesi 2023 juga separuh akal2an aja buat jadi alesan gak ngasih bantuan langsung di masa depan
1586361074038673410,2022-10-29 14:15:27 UTC,almawardin7,"Dunia internasional membutuhkan jokowi, kabinet-kabinet serta buzzer mengatasi badai krisis 2023  Resesi ekonomi dapat diatasi dg penjelasan pengamat ekonom bayaran   Angka Kemiskinan dapat diturunka, hapus angka statistik  Polusi, macet dapat dia Atasi dengan pindah planet"
1586360084808232962,2022-10-29 14:11:32 UTC,redscholars,Halloween bukan budaya kita. Budaya kita adalah menakut-nakuti masyarakat akan resesi 2023.
1586359719161389058,2022-10-29 14:10:04 UTC,icatwps,Yang dimaksud menteri @KemenkesRI ibu Sri Mulyani bukan kiamat tapi awal resesi ekonomi di tahun 2023. Memang lucu banget ini @Pak_JK 😁🤘😀   https://t.co/jYcVMpzy8p   #KrisisMoneter2023
1586359518447161344,2022-10-29 14:09:16 UTC,rmoljateng,#Hendi Harap Masyarakat Tak Perlu Gelisah Akan Adanya Resesi Global Tahun 2023 #klikRMOL @hendrarprihadi   https://t.co/C4CUD2U7BK
1586353362123083777,2022-10-29 13:44:49 UTC,heraldjabar,"Antisipasi Resesi 2023, Pramuka Jabar Galakkan Gerakan Menanam Bersama  https://t.co/v2MUB3gC42"
1586347592862273537,2022-10-29 13:21:53 UTC,imamwijoyo,"SEPANGGUNG BER-3 LAGI... 😃 Terakhir ber-acara bareng di #ideacloud2020...  Semalam, kita bareng lagi, ngumpul, kopdar...  Bersama Para pengusaha, pebisnis, profesional berdiskusi ttg bagaimana menghadapi resesi 2023, yg sempat disampaikan akan gelap  https://t.co/Lrot7jSwef"
1586343411627753472,2022-10-29 13:05:16 UTC,icatwps,Bukan kiamat yg dibilang Bu Sri Mulyani tapi hanya awal resesi ekonomi 2023 Kocak sih pak @Pak_JK 😁🤘  Yth: @jokowi @IndefEconomics @KemenkeuRI @bahlillahadalia @Mari_Pangestu @airlangga_hrt @prima_or_id @psi_id @BankDunia @bank_indonesia @WorldBank @saifulmujani @CSISIndonesia  https://t.co/aLUSUxfSOf
1586343312642150400,2022-10-29 13:04:53 UTC,portalyogya,Sri Mulyani sebagai Menteri Keuangan RI menjelaskan prediksi tentang resesi 2023 dimana disebabkan gejolak geopolitik yang terjadi di dunia.  #PortalYogya #Resesi2023 #SriMulyani   https://t.co/8lVKBhLQRj
1586340911713517568,2022-10-29 12:55:20 UTC,kura2_kayang,@liiloooooo Seriusan mbak???apa ada posisi yang lbh baik.kalo kata berita 2023 resesi.
1586336148326154240,2022-10-29 12:36:25 UTC,idnnews_id,Strategi Pengusaha Batam Hadapi Resesi 2023  https://t.co/J50glGPUGL
1586335531193217024,2022-10-29 12:33:57 UTC,qorina_mutia,"Kabar2 ttg resesi 2023 membuatku overthinking :' Ya Allah mudah2an.. Kedepannya bisa bertahan, dan semuanya tetap dalam keadaan baik2 ajaa :'"
1586334168912662528,2022-10-29 12:28:33 UTC,wilijantoep,"Bahkan kita masih menghadapi ancaman badai Resesi Global di tahun 2023 mendatang. Yang gejalanya mulai kita rasakan dari sekarang. Dimana inflasi menghantam beberapa negara, termasuk Indonesia."
1586329632592121857,2022-10-29 12:10:31 UTC,choproblem,"fuck 2023 resesi, aku cuma mau resepsi."
1586329069817593858,2022-10-29 12:08:17 UTC,dibimbingid,Katanya 2023 bakalan ada resesi?🤔  Hmm coba siapin skills ini untuk bisa survive nanti😉✨️  #dibimbingid #semuabisaupgrade #dibimbingsampaibisa #worklife #career  https://t.co/zmXN0Cv1SY
1586326289211805696,2022-10-29 11:57:14 UTC,transliterator_,Resesi global lagi jadi isu yang hangat nih! Yuk disimak salah satu artikel mengenai resesi global 2023 yang udah diterjemahin sama tim transliterator☺️  https://t.co/M4pwdXYbKl
1586325583847251968,2022-10-29 11:54:26 UTC,ddyaryanto,@jacobjoesean @CNNIndonesia Yg blg negara swasta siapa? sy tanya apa segitu sulitnya birokrasi utk potong &amp; realokasi anggaran. Kl rendah serapannya ya jadikan back up cash sj buat 2023 drpd minta habiskan. Menyebut 1200T setelah naikkan harga bbm dan teriak2 resesi rasanya kurang elok.
1586324481915899904,2022-10-29 11:50:03 UTC,soloposdotcom,Menkeu: Ancaman Resesi Global 2023 Bisa Ditekan Jika APBN Sesuai Fungsinya  https://t.co/Tl8Ae65j5Q
1586321880461758464,2022-10-29 11:39:43 UTC,whatdoyo2,"karena gw nggak bisa kalo secara langsung nggak akan sanggup gw ngomong yg ada emosian gwnya , kayak kemaren so kita semua kan mau kerja yg lama disana, sekarang tuh nyari kerja susah gengss, apalagi kabarnya mau ada resesi 2023, kabar phk dimana mana"
1586321394450604032,2022-10-29 11:37:47 UTC,bisnis2014,"Hadapi #resesi #ResesiEkonomi 2023 &amp; Jgn Salah Jalan ... Lindungi #Aset kalian.. Hindari High Risk #investasi.. #ELONMUSK emang punya dana tak terbatas bisa beli Twitter, tp kita hrs jauh lbh hati2, walupun kt keturunan Soekarno 😁 #TheFutureIsGold  https://t.co/sDPraHRppJ"
1586319234459893761,2022-10-29 11:29:12 UTC,prokopim_medan,"Sikapi Prediksi Resesi Ekonomi 2023, Bobby Nasution Ajak PDI Perjuangan Kuatkan Perekonomian Melalui UMKM  https://t.co/fnxh7PZjP0"
1586318264254140416,2022-10-29 11:25:21 UTC,ddyaryanto,"@jacobjoesean @CNNIndonesia yang bahas keuntungan siapa? jelas kan bisa dijadikan back up cash 2023 kalau g habis. Masalahnya kenapa diumbar2 suruh abisin kl sdh ada alokasinya, minggu lalu teriak resesi, skrg teriak 1200T suruh habiskan."
1586317711759376384,2022-10-29 11:23:09 UTC,arisaijaz,@ichawirsa_ivana Cc bagaimna dengan reses dan tahun 2023 ?
1586313315902705664,2022-10-29 11:05:41 UTC,mysooltan_oa,"Belakangan ini ramai isu mengenai resesi global yang akan terjadi di tahun 2023. Walaupun terkesan menakutkan, tapi jangan khawatir Sobat. Selalu ada langkah antisipasi yang bisa kita lakukan supaya bisnis kita bisa bertahan atau bahkan #MakinTentram 💰🔥  https://t.co/4GbYEw8bUR"
1586312025139019776,2022-10-29 11:00:33 UTC,validnewsid,Subsidi tepat sasaran bisa memeberikan nafas bagi si miskin jika terjadi resesi di Indonesia. Namun pemerintah juga harus mencari jalan keluar agar Indonesia terhindar dari resesi.  #resesi #resesi2023 #indonesia #resesiekonomi #RefrensiTeruji #infografis #Validnews  https://t.co/fdLRhUQ85v
1586309691629768704,2022-10-29 10:51:17 UTC,argoibrahim2,2023 ga jdi resesi. Org org mentingin ngantri di ibox iphone 14 pro max 🤪
1586304602592673793,2022-10-29 10:31:04 UTC,21beritaterkini,"Ancaman Resesi 2023, Sri Mulyani Beberkan 3 Fungsi Penting APBN  https://t.co/0i4jSQ8w8u"
1586304436762447872,2022-10-29 10:30:24 UTC,kitteneaj,Dapat saldo 25k modal investasi di Bibit! ✨  Cek twit cara daftar aplikasi Bibit ⬇️  IHSG reksadana saham obligasi buat untuk pemula hijau resesi tabungan untung cuan sucorinvest stable fund BNI emas juragan 99 rdpu syariah 2023 bibit referral investasi refferal reff tips invest
1586302863588077568,2022-10-29 10:24:09 UTC,terasnarang,Pemkab Bartim siapkan pembangunan pabrik pakan hadapi resesi 2023  https://t.co/QTWFqoCCNf  https://t.co/mFpyfiIjXt
1586302417762586625,2022-10-29 10:22:23 UTC,panggildianaja,Kalau Staffnya disediain lahan buat ambil sayur sih dijamin 2023 ga takut resesi 😆 #alhamdulillah  https://t.co/7iZA8geyGZ
1586302334581497856,2022-10-29 10:22:03 UTC,bisniscom,"Ancaman Resesi 2023, Sri Mulyani Beberkan 3 Fungsi Penting APBN  https://t.co/gMfckfsMc1"
1586301139665887234,2022-10-29 10:17:18 UTC,erdeahaaa,gaada resesi 2023 di jogja  https://t.co/DpYkt82PJu
1586299564025208833,2022-10-29 10:11:02 UTC,whiz_idn,"Orang-orang: Hati-hati, 2023 RESESI! Google search-ku:  https://t.co/f7a4nDrZjC"
1586294721525485568,2022-10-29 09:51:48 UTC,alodav_,"Kenapa sisa APBN tidak ditabung saja daripada dibelanjakan? Mengingat tahun depan ada ancaman resesi, hendaknya dana tsb digunakan secara hati-hati.  #resesi #2023 #resesi2023 #apbn"
1586288901538209796,2022-10-29 09:28:40 UTC,primaqina,CAPEK GA SIH LO DENGERIN RESESI RESESI MULU DI VIDEO YUTUB JUGA PADA FEAR MONGERING RESESI INILAH ITULAH MENDING BERDOA TAHUN 2023 GA RESESI TAPI RESEPSI BAGI YANG BELOM KETEMU JODOHNYA  AMIN YA ALLAH
1586283739877085184,2022-10-29 09:08:09 UTC,antara_kalteng,Pemkab Bartim siapkan pembangunan pabrik pakan hadapi resesi 2023  https://t.co/qzITLFd9MD
1586280856829976576,2022-10-29 08:56:42 UTC,maaaanusia_,"Gak kebayang jadi pengangguran di awal tahun, belom lagi ancaman resesi 2023. Setidaknya akhir tahun ini bisa dapet kerjaan dan finansial yang stabil gitu biar gak worry banget sama dampak resesi"
1586279209315405824,2022-10-29 08:50:09 UTC,patualanggaasse,"Lanjutan  ""Bahkan kita masih menghadapi ancaman badai Resesi Global di tahun 2023 mendatang. Yang gejalanya mulai kita rasakan dari sekarang. Dimana inflasi menghantam beberapa negara, termasuk Indonesia,"" papar dia.   LaNyalla yang juga Ketua Pemuda Pancasila Jatim next..."
1586275891469918209,2022-10-29 08:36:58 UTC,lvrn_nrvl,@detikcom Resesi 2023 adalah kebohongan 😂
1586274470007869441,2022-10-29 08:31:19 UTC,bnews_co,Empat Hal yang Harus Disiapkan Sebelum Menghadapi Resesi 2023  https://t.co/7NtkxRaUKI
1586274415754764289,2022-10-29 08:31:06 UTC,prossxif,Mau beli hp baru tpi dengar dengar 2023 ni resesi
1586273500762759169,2022-10-29 08:27:28 UTC,achyardafa,Resesi 2023?. sekarang lagi di mall mau liat liat aja. Tapi ibox antri panjang untuk dapat po iphone 14. Apa itu resesi daya konsumtif makin tinggi. Orkay rela antri Hp yang harga nya mahal. Agak lucu juga sih kaya sembako. Males poto ah.Ikutin dunia terus mah gak ada ujung nya.
1586272516750086145,2022-10-29 08:23:34 UTC,tawali9999,"@sorot45 Keren, jadi penopang resesi dunia 2023"
1586266588407246848,2022-10-29 08:00:00 UTC,kumparan,"Suku bunga acuan Bank Indonesia (BI) terus mengalami kenaikan. Resesi ekonomi pun diprediksi akan terjadi di 2023. Lantas, bagaimana sebaiknya mengambil KPR di tengah situasi ini? Simak selengkapnya di sini. #dailyupdate #29okt #infog  https://t.co/Pb8BqsCI8G  https://t.co/RgscIXANXq"
1586266511286468609,2022-10-29 07:59:42 UTC,dombatersesats,"BBM naik, sembako naik, 2023 resesi Heboh  sedangkan itu 🤣"
1586266125624496128,2022-10-29 07:58:10 UTC,wahyuglows,2023 resesi?
1586260431097991168,2022-10-29 07:35:32 UTC,bagus_genta,@detikcom Ini yang katanya mau resesi 2023?
1586259455939088385,2022-10-29 07:31:40 UTC,creepyhoman,udah mempersiapkan apa buat resesi 2023 ?
1586259092817207297,2022-10-29 07:30:13 UTC,dandeleonnnn,"Pengusaha juga gpp, kalo2 ada resesi selain 2023"
1586258350878040064,2022-10-29 07:27:16 UTC,nulesdotco,"Beberapa pekan terakhir hingga hari ini, laman berita ekonomi diguncang dengan adanya ancaman resesi di tahun 2023. Lalu, seberapa besar ancaman mengerikan ini? Baca selengkapnya..  https://t.co/icy5QFRtXT"
1586257986024267776,2022-10-29 07:25:49 UTC,kleinekatze__,"@memefess persiapan 2023 resesi nih, kalian para beban keluarga pengangguran bisa nipu-nipu kpopers untuk survive 2023 🥶🥶🥶"
1586257348930449409,2022-10-29 07:23:17 UTC,mannaykwek,"2023 gajadi resesi kayanya, beli hp iph aja antrinya begini 😂"
1586247209539887104,2022-10-29 06:43:00 UTC,neennees,"takut bgt kalo beneran lockdown lagi dan lanjut part 2, apa kabar soal resesi di tahun 2023?"
1586246423221108736,2022-10-29 06:39:52 UTC,tukangdjawa,2023 resesi? ❎ 2023 resepsi! ✅
1586244446995128320,2022-10-29 06:32:01 UTC,christo32014819,"Resesi Global: start impact bank central Isu resesi dunia yang beredar terhadap inflasnsi tinggi yang akan melanda dari berbagai macam negara karena dampak yang ditimbulkan bank central.Bulan November kelak, bank sentral akan menaikan  75 basis menjadi 3,75%-4%. #resesi2023  https://t.co/HdwPuknJET"
1586242285087248384,2022-10-29 06:23:26 UTC,hendrosa2,"Masyarakat  Simpanlah Uang dan Emas anda di Rumah, karena Bank terlalu sibuk dgn urusannya sendiri. Banyak banyak simpan uang di Rumah, 2023 situasi tidak Pasti, kebijakan Resesi Baik Energi, Pangan maupun Likwidasi tidak menentu akibat Globalisasi Ekonomi Perbankan. Jangan Ragu."
1586241870358712320,2022-10-29 06:21:47 UTC,singgih_permdi,@dianade73 @DokterTifa Padahal bu menkeu sdh bilangz 2023 resesi dunia.. kita siap2.. tapi temen2 bu dokter yg kontra pemerintah malah mengolok2.. Cb dibaca lagi kenapa mereka kekurangan gas.. rusia pemasok gas mereka.. sedang mereka mengutuk rusia.. pasokan ditutup nangees.. sekarang bingung
1586237538813243392,2022-10-29 06:04:34 UTC,lutfan1979,@iwanpiliang7 kesannya resesi 2023 susah dijadwalkan politik global Uda.. kita mah siap2 saja menghadapinya..  kan pemerintah kita pun masih fokus ke pembangungan fisik IKN dan yg baru Kereta Api Cepat JKT SBY
1586232038604296192,2022-10-29 05:42:43 UTC,ariaariakarina,"Baca ini, keingat resesi 2023. Bisa diterapkan pas resesi, mengingat ada self-improvment–influencer yg bilang pas resesi nanti sebaiknya perbanyak/pakai uang cash aja 👍  https://t.co/3EOABFnROS"
1586229924356046848,2022-10-29 05:34:19 UTC,kangandribdg,Pramuka Jabar Respons Ancaman Resesi 2023  https://t.co/B79iTQiha5
1586228306323460096,2022-10-29 05:27:53 UTC,ainurrskaa_,"Untuk naiknya UMK sii aku setuju banget, tapi kek belum siap dan mungkin ga siap kalau nantinya harga harga jadi ikutan naik. Apalagi adanya isu resesi 2023 yang mana bakal berdampak bagi ekonomi dan masyarakat tingkat bawah.."
1586228064467288064,2022-10-29 05:26:55 UTC,blackwicermg,@Askrlfess List topik magazine :  1. Resesi 2023 2. Sengketa pulau pasir oleh Australia 3. Kenaikan ukt karna switch menjadi ptn bh ...
1586227263602774016,2022-10-29 05:23:44 UTC,panturaterkini,Strategi Pramuka Jabar Merespons Ancaman Resesi 2023    https://t.co/aSb3koVedt
1586226672692404225,2022-10-29 05:21:24 UTC,subanghits,Strategi Pramuka Jabar Merespons Ancaman Resesi 2023    https://t.co/HfVfZOTgVa
1586226402931580928,2022-10-29 05:20:19 UTC,jabar24jam,Strategi Pramuka Jabar Merespons Ancaman Resesi 2023    https://t.co/9aRoek5HhM
1586226292583649280,2022-10-29 05:19:53 UTC,sarifuddinjamal,"Ngga terlalu mengikuti pergunjingan soal konten yang dibuat Raymond Chin atau Agus Leo soal resesi 2023,tapi pas liat Raymond buat video begini, emang serangan netizen bener2 ngaruh ke mental creator ya. Wkwkwk  https://t.co/HXWWgHDb93"
1586226131480428544,2022-10-29 05:19:15 UTC,zonasubang,Strategi Pramuka Jabar Merespons Ancaman Resesi 2023    https://t.co/lor7I9UVqX
1586225141901455360,2022-10-29 05:15:19 UTC,tintahijaucom,Strategi Pramuka Jabar Merespons Ancaman Resesi 2023    https://t.co/Rb15fwUQFp
1586224285739163648,2022-10-29 05:11:54 UTC,chandra_ichan11,2023 Resesi? Lah tahun ini dan beberapa tahun kebelakang disebut apaan? 😅
1586224028326535170,2022-10-29 05:10:53 UTC,2020berita,Pramuka Jabar Respons Ancaman Resesi 2023  https://t.co/5yrJ36T7AY
1586223721353650176,2022-10-29 05:09:40 UTC,malikdelvatinso,"Di tahun 2022 suku bunga udah ada kenaikan sebanyak 3kali sama BI, ditahun 2023 mendatang apakah resesi akan terjadi juga di Indonesia?"
1586222944938000384,2022-10-29 05:06:35 UTC,myusername247,"“beberapa orang kaya sekarang adalah orang yang megang banyak uang tunai di 1998 💵 misalnya, erick thohir, sandiaga uno, dsb 💰 nah, jadi, kalian tau apa yang harus kalian lakukan di resesi 2023 nanti, kan? 👍”"
1586222312294318080,2022-10-29 05:04:04 UTC,tempodotco,"Ekspor Tekstil Kian Turun, Ekonom Ungkap Solusi Selamat dari Ancaman Resesi 2023  https://t.co/md5UXynjd7 #TempoBisnis"
1586219700882591744,2022-10-29 04:53:41 UTC,silencetroops,"@erwinaksa_id @airlangga_hrt aku binun deh, katanya inlfasi AS tinggi &amp; 2023 katanya mo resesi koq bisa mo buka kerjasama ekonomi🤔☕"
1586218786050707457,2022-10-29 04:50:03 UTC,aozora_ands_48,"Resesi 2023: Santuy Aja, Gak Usah Panik  Ketika resesi bukan cuma soal ekonomi, tapi juga soal psikologi   https://t.co/CtWR5HImPR"
1586217494960041985,2022-10-29 04:44:55 UTC,forjobhunter,"Awas di bulan November dan Desember yaaaa. Secure!  2 bulan lagi menuju 2023 yang katanya resesi 😓  Resesinya sepertinya gak berlaku buat yang ikutan antri PO IP 14 😂 minjob gak ikutan, horor 😅😂"
